rmse,mae,r2,n,circuit,target,model,seed,pooled_r2
77306.4593739339,48873.87890341784,0.9715472939173194,36742,Abu Dhabi Grand Prix,net_depletion_J,xgb,0,0.97911559683946
45167.52850716235,32655.65871164762,0.9888351335308225,26039,Australian Grand Prix,net_depletion_J,xgb,0,0.97911559683946
71066.70228893144,49613.92123040344,0.9864661094213919,25190,Austrian Grand Prix,net_depletion_J,xgb,0,0.97911559683946
77242.03220317428,51172.152347477335,0.9733775929261825,39435,Azerbaijan Grand Prix,net_depletion_J,xgb,0,0.97911559683946
70397.37129641025,46206.02680828101,0.9856570822314784,26795,Bahrain Grand Prix,net_depletion_J,xgb,0,0.97911559683946
72376.23973586154,51999.61927459224,0.9821386938057645,41005,Belgian Grand Prix,net_depletion_J,xgb,0,0.97911559683946
61035.11583310889,38877.73644060291,0.9837655043950748,35518,British Grand Prix,net_depletion_J,xgb,0,0.97911559683946
52363.15101442639,39132.94534713002,0.9916832896446757,19579,Canadian Grand Prix,net_depletion_J,xgb,0,0.97911559683946
82375.83487082754,53619.69294565723,0.9797361371432889,31689,Chinese Grand Prix,net_depletion_J,xgb,0,0.97911559683946
80731.6929954467,52852.28232995591,0.9632065459323521,31916,Dutch Grand Prix,net_depletion_J,xgb,0,0.97911559683946
66464.38106081443,45122.58156637114,0.98518619042108,35690,Emilia Romagna Grand Prix,net_depletion_J,xgb,0,0.97911559683946
65449.93917674189,44077.840068204736,0.9683778872802496,36675,Hungarian Grand Prix,net_depletion_J,xgb,0,0.97911559683946
72016.92582397233,56234.4921349861,0.9836289166558515,19565,Italian Grand Prix,net_depletion_J,xgb,0,0.97911559683946
105765.97730077927,64115.19088778754,0.9632804661981647,43518,Japanese Grand Prix,net_depletion_J,xgb,0,0.97911559683946
69568.2345350252,51133.850386621314,0.9911475456042625,28700,Las Vegas Grand Prix,net_depletion_J,xgb,0,0.97911559683946
46043.23869752064,34937.99102571398,0.991889071358801,21049,Mexico City Grand Prix,net_depletion_J,xgb,0,0.97911559683946
76534.15122043245,50375.07950449381,0.9822751127126218,35413,Miami Grand Prix,net_depletion_J,xgb,0,0.97911559683946
82741.89714629238,59010.09894317689,0.9695841751565781,33284,Monaco Grand Prix,net_depletion_J,xgb,0,0.97911559683946
55954.036388808054,38445.24679303853,0.9778194571373983,41988,Qatar Grand Prix,net_depletion_J,xgb,0,0.97911559683946
89526.55371477036,57840.85584413539,0.9443833514927554,52913,Saudi Arabian Grand Prix,net_depletion_J,xgb,0,0.97911559683946
79634.72659585117,46361.41255539918,0.973331812010758,37308,Singapore Grand Prix,net_depletion_J,xgb,0,0.97911559683946
52092.73888796476,38444.76075447343,0.9838607545064071,28840,Spanish Grand Prix,net_depletion_J,xgb,0,0.97911559683946
55549.86088499716,39827.78644408538,0.9855804970257386,24973,São Paulo Grand Prix,net_depletion_J,xgb,0,0.97911559683946
66617.61151141956,41028.3345372358,0.9671087753758103,46039,United States Grand Prix,net_depletion_J,xgb,0,0.97911559683946
