rmse,mae,r2,n,circuit,target,model,seed,pooled_r2
12.510361401644145,6.644391167019484,0.9954482258880027,36742,Abu Dhabi Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
16.34973776425561,5.884025301722308,0.991325076491471,26039,Australian Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
31.124227549607838,10.17049207773167,0.9437470517285927,25190,Austrian Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
13.338866774085188,5.907830978290916,0.9858836175896427,39435,Azerbaijan Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
11.462278129247588,5.6437500749167295,0.9937466262483463,26795,Bahrain Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
28.633444645019463,10.12454792019792,0.963591252432224,41005,Belgian Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
11.941395416395158,5.485861698053245,0.9927801171207146,35518,British Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
18.606289044183516,7.384313614637296,0.9842889235755498,19579,Canadian Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
28.099863383154283,8.9877346414674,0.9808330710825638,31689,Chinese Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
11.48851007073216,5.869616244664433,0.9803737088567444,31916,Dutch Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
20.885684936971806,7.4730342237401,0.9520517278417866,35690,Emilia Romagna Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
9.073523701527026,4.248091787523707,0.9846050112087813,36675,Hungarian Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
34.46006288571782,11.473351162780776,0.9768059591604284,19565,Italian Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
21.86317080272457,11.418283026116713,0.9769843467672358,43518,Japanese Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
57.171989147475635,16.734361918014073,0.8965925262569814,28700,Las Vegas Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
4.584598408272794,3.164501270635272,0.9987697049294318,21049,Mexico City Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
27.583810716697847,10.050113458171815,0.981428404413834,35413,Miami Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
8.012172045646267,4.522060066561929,0.9762902135084559,33284,Monaco Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
8.536129344895617,4.293671545743564,0.9858614091823814,41988,Qatar Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
13.61656040224846,6.7799714752826485,0.9628124635666937,52913,Saudi Arabian Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
15.637751276833384,5.706237896678317,0.9658303296469332,37308,Singapore Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
8.089417235332283,3.8737324032158638,0.9930140130953332,28840,Spanish Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
6.919487105572439,3.416754191873913,0.9961102420085305,24973,São Paulo Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
11.096497397415282,5.5774506437551254,0.9944111564012756,46039,United States Grand Prix,d_coast_optimal,mlp,4,0.9781112484643241
