rmse,mae,r2,n,nrmse,circuit,target,model,seed,pooled_r2
1.994666875422818,0.9755349253063165,0.9704242948699867,22890,0.044325930564951516,Abu Dhabi Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
1.2371943663426648,0.7971134983221168,0.9620178315882976,16170,0.027493208140948106,Australian Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
0.6921360352653664,0.47190451225687935,0.9965719432837651,16793,0.015380800783674809,Austrian Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
1.7930149431003826,0.9985752388659316,0.9762890869610501,27825,0.03984477651334183,Azerbaijan Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
1.3448997888895708,0.7343032896001961,0.9895455678595052,22386,0.029886661975323796,Bahrain Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
0.7790202969048591,0.5144234380638572,0.9939576108795601,29596,0.017311562153441314,Belgian Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
0.9247058743969364,0.6435491430310707,0.9750667741247475,19845,0.020549019431043033,British Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
1.57014134634409,1.0461972540252709,0.9797537635607034,19579,0.034892029918757554,Canadian Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
2.243223869949368,1.3641346754071697,0.9742812374898195,25949,0.04984941933220818,Chinese Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
0.6706552855619702,0.4540931220156606,0.9953595627109195,19880,0.014903450790266004,Dutch Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
0.7061016071556517,0.4152757512401711,0.9927643484143509,27293,0.015691146825681148,Emilia Romagna Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
0.5084336339197216,0.36519836033534797,0.9965396598834488,24360,0.011298525198216036,Hungarian Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
1.6261994703910214,0.7091206119452438,0.9739001264915347,16765,0.03613776600868936,Italian Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
0.736729686549177,0.4978052356780533,0.9956974420860044,21259,0.016371770812203933,Japanese Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
1.6891711566260894,1.102372652523026,0.981339817966954,26320,0.037537136813913095,Las Vegas Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
1.04763737055025,0.7211273349662982,0.9931952936638554,18669,0.023280830456672223,Mexico City Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
2.3891480879604803,1.3437728482403488,0.9470622579688126,19040,0.05309217973245512,Miami Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
1.5249760383998903,0.8831601249642301,0.9903070737749251,27125,0.03388835640888645,Monaco Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
0.32720577761218467,0.21705989090534394,0.9980540875979125,25193,0.007271239502492992,Qatar Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
0.42133774909568344,0.2686845070752338,0.9537221590908765,23100,0.009363061091015187,Saudi Arabian Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
1.1829981221234538,0.8663070636046513,0.9908758801094767,31010,0.026288847158298972,Singapore Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
0.7643676396334237,0.5401810616460543,0.9844247175971601,26390,0.016985947547409414,Spanish Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
0.7682927779716893,0.44355073357012254,0.9957241417945822,19935,0.017073172843815317,São Paulo Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
2.1388687781419224,0.9224570769014586,0.9771221934166285,25046,0.04753041729204272,United States Grand Prix,d_X_optimal,xgb,4,0.9870555962588243
