rmse,mae,r2,n,circuit,target,model,seed,pooled_r2
76991.63823295431,49064.30441946702,0.9717785624108994,36742,Abu Dhabi Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
46650.96448015977,33514.16283582754,0.9880897155827402,26039,Australian Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
72730.5849653804,52844.83378688355,0.9858249533967679,25190,Austrian Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
68771.08709806869,47980.72621096829,0.9788966347273109,39435,Azerbaijan Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
70176.85687676803,45568.41600559287,0.9857467976990455,26795,Bahrain Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
71702.66585816727,51302.94389933048,0.9824696014661553,41005,Belgian Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
63047.18657132964,41357.15119402165,0.9826774957599356,35518,British Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
54717.987600244174,40207.45592426173,0.9909184440210875,19579,Canadian Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
82384.17708067915,55236.53111734799,0.9797320326882325,31689,Chinese Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
81337.41739802755,52140.60839397005,0.9626523571144308,31916,Dutch Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
59844.74772818346,42226.55617365326,0.987990058019669,35690,Emilia Romagna Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
65192.95785014174,43476.73163604055,0.9686257206357227,36675,Hungarian Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
64418.578341722525,50747.01507503559,0.9869012294662766,19565,Italian Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
106436.92456756358,64656.44999735605,0.9628131133520201,43518,Japanese Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
68804.5852602414,52300.52521916451,0.9913408254047119,28700,Las Vegas Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
41497.059220204035,31257.307862052057,0.9934116980866368,21049,Mexico City Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
76025.45875647139,50581.86933766055,0.9825099504111116,35413,Miami Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
82799.83779914875,59204.28778956781,0.9695415624090837,33284,Monaco Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
56543.48447194768,39417.24113902057,0.9773496735489964,41988,Qatar Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
87360.54628668015,54156.900443771876,0.9470419771054307,52913,Saudi Arabian Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
80032.54846121358,46756.456380812204,0.9730647002045072,37308,Singapore Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
52113.77553967256,37863.18098999492,0.9838477168260329,28840,Spanish Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
60685.00784051629,43570.42250685288,0.9827913356295549,24973,São Paulo Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
66825.53581041415,41401.57515560174,0.9669031373381094,46039,United States Grand Prix,net_depletion_J,xgb,1,0.9795400212181817
