rmse,mae,r2,n,circuit,target,model,seed,pooled_r2
35224.30751925119,21086.375581518827,0.9882542523362199,36742,Abu Dhabi Grand Prix,E_har_final,xgb,4,0.9879764802812373
25231.255587528853,18036.779691297696,0.993901641347907,26039,Australian Grand Prix,E_har_final,xgb,4,0.9879764802812373
30632.89009053828,19003.470514488792,0.9920105449051747,25190,Austrian Grand Prix,E_har_final,xgb,4,0.9879764802812373
30538.40928854633,21080.504324551563,0.9917126446157877,39435,Azerbaijan Grand Prix,E_har_final,xgb,4,0.9879764802812373
34778.81083217977,22469.713760503353,0.9865335297515664,26795,Bahrain Grand Prix,E_har_final,xgb,4,0.9879764802812373
35482.70408485394,22477.247891022485,0.9872557558864389,41005,Belgian Grand Prix,E_har_final,xgb,4,0.9879764802812373
27875.90376029211,17127.19645891785,0.9892073613145784,35518,British Grand Prix,E_har_final,xgb,4,0.9879764802812373
29837.463341248276,20544.554501958268,0.9929451852798072,19579,Canadian Grand Prix,E_har_final,xgb,4,0.9879764802812373
35020.22697661378,24814.972999923546,0.9873839236548695,31689,Chinese Grand Prix,E_har_final,xgb,4,0.9879764802812373
33504.87249595397,21032.946525199786,0.9814800855323778,31916,Dutch Grand Prix,E_har_final,xgb,4,0.9879764802812373
24243.811000673864,16039.138877417485,0.9919871871336247,35690,Emilia Romagna Grand Prix,E_har_final,xgb,4,0.9879764802812373
30493.202970603594,19655.644449346364,0.984607188477358,36675,Hungarian Grand Prix,E_har_final,xgb,4,0.9879764802812373
31020.08245858098,21664.61740010365,0.9892746775580828,19565,Italian Grand Prix,E_har_final,xgb,4,0.9879764802812373
51067.939100959455,29990.25281739658,0.9542160729528625,43518,Japanese Grand Prix,E_har_final,xgb,4,0.9879764802812373
41953.965761428146,24981.20438569684,0.9859660181323071,28700,Las Vegas Grand Prix,E_har_final,xgb,4,0.9879764802812373
24023.592471900916,18001.81659662058,0.9912662928186867,21049,Mexico City Grand Prix,E_har_final,xgb,4,0.9879764802812373
34133.590322832686,20850.55843874649,0.988827164123476,35413,Miami Grand Prix,E_har_final,xgb,4,0.9879764802812373
38691.63353145979,26202.76507467136,0.9801221576965966,33284,Monaco Grand Prix,E_har_final,xgb,4,0.9879764802812373
24765.882681573214,14456.640097035985,0.9899058787728814,41988,Qatar Grand Prix,E_har_final,xgb,4,0.9879764802812373
36021.737564864394,20917.92814603273,0.9781545440102141,52913,Saudi Arabian Grand Prix,E_har_final,xgb,4,0.9879764802812373
36336.79494909649,22665.242687039532,0.9829689641236183,37308,Singapore Grand Prix,E_har_final,xgb,4,0.9879764802812373
23217.19946289546,15599.193987829909,0.9932153048058497,28840,Spanish Grand Prix,E_har_final,xgb,4,0.9879764802812373
27143.34596773288,18377.777574576132,0.9911882577393707,24973,São Paulo Grand Prix,E_har_final,xgb,4,0.9879764802812373
31589.679018716506,19796.831000855556,0.9898303845644274,46039,United States Grand Prix,E_har_final,xgb,4,0.9879764802812373
