rmse,mae,r2,n,circuit,target,model,seed,pooled_r2
36512.58543473688,22323.151582771472,0.9873793735959923,36742,Abu Dhabi Grand Prix,E_har_final,xgb,3,0.9879544736143665
25821.827422339,18196.15841163857,0.9936128195674659,26039,Australian Grand Prix,E_har_final,xgb,3,0.9879544736143665
29942.13404151567,19095.035651935137,0.9923667987067111,25190,Austrian Grand Prix,E_har_final,xgb,3,0.9879544736143665
30951.730282410746,21588.68484904322,0.9914867967016021,39435,Azerbaijan Grand Prix,E_har_final,xgb,3,0.9879544736143665
36170.44522545418,23689.54789274377,0.9854342776143955,26795,Bahrain Grand Prix,E_har_final,xgb,3,0.9879544736143665
36702.67181672239,23194.290918465937,0.9863643443935787,41005,Belgian Grand Prix,E_har_final,xgb,3,0.9879544736143665
27333.7722296306,16860.754163744292,0.9896230704709147,35518,British Grand Prix,E_har_final,xgb,3,0.9879544736143665
26926.555576117764,18696.088410704295,0.9942545583250243,19579,Canadian Grand Prix,E_har_final,xgb,3,0.9879544736143665
30046.176441635045,20542.35314849976,0.9907132271762227,31689,Chinese Grand Prix,E_har_final,xgb,3,0.9879544736143665
32634.893264083596,20823.884863819156,0.9824293660662985,31916,Dutch Grand Prix,E_har_final,xgb,3,0.9879544736143665
22629.935853884555,15176.026066865932,0.9930184819259594,35690,Emilia Romagna Grand Prix,E_har_final,xgb,3,0.9879544736143665
30703.250583748475,19753.928576541293,0.9843943961972442,36675,Hungarian Grand Prix,E_har_final,xgb,3,0.9879544736143665
34380.63195987318,24378.2879169781,0.9868249530273583,19565,Italian Grand Prix,E_har_final,xgb,3,0.9879544736143665
51533.901934403984,30726.681318595638,0.9533767621589889,43518,Japanese Grand Prix,E_har_final,xgb,3,0.9879544736143665
44707.56028507072,26978.049081673114,0.9840633581068617,28700,Las Vegas Grand Prix,E_har_final,xgb,3,0.9879544736143665
23400.16565034254,18065.306087943096,0.9917137012590578,21049,Mexico City Grand Prix,E_har_final,xgb,3,0.9879544736143665
33366.95774286678,20266.82481194279,0.9893234067269497,35413,Miami Grand Prix,E_har_final,xgb,3,0.9879544736143665
38505.74086270289,27126.806954200467,0.9803127037251483,33284,Monaco Grand Prix,E_har_final,xgb,3,0.9879544736143665
25204.449319826588,15327.887872412115,0.9895452098521198,41988,Qatar Grand Prix,E_har_final,xgb,3,0.9879544736143665
35075.299556257174,20455.777874409567,0.9792874020056468,52913,Saudi Arabian Grand Prix,E_har_final,xgb,3,0.9879544736143665
36787.48621848755,22661.719424766077,0.9825438665926229,37308,Singapore Grand Prix,E_har_final,xgb,3,0.9879544736143665
24627.32639125146,16752.414689665937,0.9923661221062459,28840,Spanish Grand Prix,E_har_final,xgb,3,0.9879544736143665
26842.267177435693,17966.70149080302,0.9913826563792275,24973,São Paulo Grand Prix,E_har_final,xgb,3,0.9879544736143665
31396.05088535826,19226.5045759725,0.9899546712851595,46039,United States Grand Prix,E_har_final,xgb,3,0.9879544736143665
