rmse,mae,r2,n,nrmse,circuit,target,model,seed,pooled_r2
2.043010631684469,1.0306800366038062,0.9689732983306782,22890,0.045400236259654864,Abu Dhabi Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
1.7168833304027256,1.0279441289893883,0.9268548633527068,16170,0.038152962897838344,Australian Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
0.9235195583684395,0.6056401642279238,0.9938968046410156,16793,0.02052265685263199,Austrian Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
1.8648115328455597,1.0981709938575528,0.9743521861766713,27825,0.04144025628545688,Azerbaijan Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
1.4633086491945824,0.7772170363720036,0.987623653028567,22386,0.03251796998210183,Bahrain Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
0.905322442082598,0.6320234293280385,0.9918394822073968,29596,0.0201182764907244,Belgian Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
0.9755842130908405,0.7138880079011052,0.9722475859618414,19845,0.021679649179796458,British Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
1.4637146165798884,0.9446509570130923,0.9824053908506828,19579,0.032526991479553076,Canadian Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
2.5526323860035736,1.518997717339753,0.9666971514113168,25949,0.05672516413341275,Chinese Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
0.5155445832007101,0.34949695760121735,0.9972578408250214,19880,0.011456546293349112,Dutch Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
0.768302308569668,0.5011505294176117,0.9914334190590524,27293,0.01707338463488151,Emilia Romagna Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
0.5879056397541493,0.42364691607421734,0.9953733622630666,24360,0.01306456977231443,Hungarian Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
1.6377261771091136,0.8198772936396928,0.9735288168108708,16765,0.03639391504686919,Italian Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
1.3830359777344603,0.8681116187690338,0.9848372721452404,21259,0.030734132838543562,Japanese Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
1.7769159524738554,1.1561758061920533,0.9793508426071514,26320,0.03948702116608568,Las Vegas Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
0.7561228799177764,0.5282199446806204,0.9964553595969158,18669,0.016802730664839474,Mexico City Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
2.5564532652194676,1.4467833482634371,0.9393885059470649,19040,0.05681007256043261,Miami Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
1.2861297457031975,0.742135790524403,0.993105568941443,27125,0.02858066101562661,Monaco Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
0.32637001436022933,0.22380401353709314,0.998064015570931,25193,0.007252666985782874,Qatar Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
0.5417774617038523,0.3654004518373498,0.9234836552162906,23100,0.012039499148974496,Saudi Arabian Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
0.9706471874631453,0.775132739115274,0.9938574928068906,31010,0.021569937499181006,Singapore Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
0.5431554886755209,0.4061795211989822,0.9921353447490148,26390,0.012070121970567132,Spanish Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
0.6563981845144353,0.4526077233113949,0.9968789226235182,19935,0.014586626322543008,São Paulo Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
1.9355350673824425,0.8537351803674975,0.9812652375687334,25046,0.0430118903862765,United States Grand Prix,d_X_optimal,xgb,1,0.9861319292940471
