rmse,mae,r2,n,nrmse,circuit,target,model,seed,pooled_r2
0.39441229015031337,0.2184373209469542,0.9988436342092826,22890,0.008764717558895853,Abu Dhabi Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
0.1745682905726781,0.10699751306655815,0.9992438035991664,16170,0.003879295346059513,Australian Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
1.2016561616837096,0.5569060182212384,0.9896670218205805,16793,0.02670347025963799,Austrian Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
1.4684814533927235,0.49707685288473674,0.9840955962800965,27825,0.032632921186504966,Azerbaijan Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
0.7281460875614567,0.4277545832757395,0.9969355140271179,22386,0.01618102416803237,Bahrain Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
0.574528617719705,0.255345787545221,0.9967134936499363,29596,0.012767302615993443,Belgian Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
0.16492413661388006,0.10953899661607404,0.999206878584521,19845,0.003664980813641779,British Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
0.8336448519376274,0.3641628027633711,0.9942927230235709,19579,0.018525441154169497,Canadian Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
0.6268823718794045,0.39431607748765,0.9979914763585841,25949,0.01393071937509788,Chinese Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
0.26840080851749293,0.14325933980279282,0.9992567621059535,19880,0.005964462411499843,Dutch Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
0.5193197980687141,0.22141676833973428,0.9960860704383201,27293,0.011540439957082536,Emilia Romagna Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
0.15376332205370372,0.11440217337158898,0.9996835130917474,24360,0.003416962712304527,Hungarian Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
1.4153370255087556,0.27821440409382103,0.9802298252504122,16765,0.031451933900194566,Italian Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
0.2960333523578909,0.20323277744936122,0.9993053090022179,21259,0.006578518941286465,Japanese Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
1.0720074088573937,0.3679657992650875,0.9924843917290346,26320,0.023822386863497635,Las Vegas Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
0.7138874032831694,0.367146638077297,0.9968402926428472,18669,0.015864164517403762,Mexico City Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
1.6237575940043658,0.8048089081906392,0.9755475902739236,19040,0.036083502088985905,Miami Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
0.9275011816063852,0.4878807906165408,0.9964144332585265,27125,0.020611137369030783,Monaco Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
0.11940639328824292,0.08814567586490744,0.9997408587675607,25193,0.0026534754064053982,Qatar Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
0.12029625698978609,0.08230700449325552,0.9962276100762195,23100,0.0026732501553285797,Saudi Arabian Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
0.2480806583451618,0.18853460114798595,0.9995987558770988,31010,0.005512903518781373,Singapore Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
0.14974020958673034,0.11653386540027928,0.9994022656443272,26390,0.003327560213038452,Spanish Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
0.20112430905834788,0.14503228269919985,0.9997069788803207,19935,0.004469429090185509,São Paulo Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
1.5934675647005137,0.6031679335828213,0.9873020808474829,25046,0.03541039032667808,United States Grand Prix,d_X_optimal,mlp,0,0.9953936212724285
