rmse,mae,r2,n,nrmse,circuit,target,model,seed,pooled_r2
26828.315623080325,10867.628093573127,0.7160376978212807,36040,0.07665233035165807,Abu Dhabi Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
15554.397558188663,6736.166869699519,0.9324598329468393,26039,0.04444113588053904,Australian Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
24422.8789977245,11687.93746994953,0.6823345349576199,25190,0.06977965427921286,Austrian Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
14999.117500611312,7690.065492735561,0.7875216482558507,39435,0.042854621430318034,Azerbaijan Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
23056.106295619255,8920.994224278405,0.697916990970074,26668,0.06587458941605501,Bahrain Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
21408.896930408722,9862.126267587657,0.8966042832068118,40975,0.06116827694402492,Belgian Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
24248.510286594636,9746.413177351777,0.8001356369153407,35129,0.06928145796169896,British Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
13850.851586370543,6496.788412728409,0.941694205277387,19579,0.03957386167534441,Canadian Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
20699.03439506314,9775.382757676705,0.8365043477576394,31689,0.059140098271608973,Chinese Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
31211.52549533991,12765.511690610296,0.4577236240980117,31916,0.08917578712954259,Dutch Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
15561.351482602084,7419.091672586616,0.9136599034424144,35550,0.044461004236005956,Emilia Romagna Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
25877.91517419122,10030.140524804996,0.46725932409012705,36675,0.07393690049768921,Hungarian Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
14526.001685491006,6800.149399410999,0.9524541349927902,19565,0.04150286195854573,Italian Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
49435.65563486626,25091.995367890235,0.43177803724449537,42696,0.14124473038533217,Japanese Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
19916.482730384374,9999.049048368788,0.9196133263337878,28572,0.056904236372526784,Las Vegas Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
8760.470569486271,5892.548865301141,0.9332836380051608,21049,0.02502991591281792,Mexico City Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
28472.58126945849,12982.244039299158,0.7989680297397874,35280,0.08135023219845283,Miami Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
23891.479885572284,11345.982361578916,0.7297662201472189,33284,0.06826137110163509,Monaco Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
20857.173425653455,8661.78668912145,0.44782400945953404,41988,0.05959192407329558,Qatar Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
26544.250566843017,12443.017271218767,0.7347506731834683,52635,0.07584071590526577,Saudi Arabian Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
30310.505218361923,11809.264182078727,0.5064308776226865,37308,0.08660144348103406,Singapore Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
7993.149607169312,4511.390268253905,0.9359518389548794,28840,0.022837570306198034,Spanish Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
11844.37771709312,5680.958296631173,0.9054022956875959,24973,0.03384107919169463,São Paulo Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
29997.068822013498,12448.844199613532,0.5924982839737107,45844,0.08570591092003857,United States Grand Prix,P_deploy_mean_optimal,mlp,0,0.7712301722529556
