year,gp,driver,sector_id,initial_SoC,converged,v_max_solved_ms,v_max_solved_kph,n_intervals_above_355kph,env_perm_err_W
2025,Belgian Grand Prix,TSU,14,0.4,True,98.73680986396857,355.4525155102869,10,1888.6918279096467
2025,Belgian Grand Prix,TSU,14,0.5,True,98.73674904654108,355.4522965675479,10,1889.2360506112095
2025,Belgian Grand Prix,TSU,14,0.6,True,98.736714330304,355.4521715890944,10,1889.5129226857516
2025,Belgian Grand Prix,TSU,14,0.7000000000000001,True,98.73649059335847,355.4513661360905,10,1890.5656137759456
2025,Belgian Grand Prix,TSU,14,0.8,True,98.73772651692722,355.455815460938,10,1881.5832998033875
2025,Belgian Grand Prix,TSU,14,0.9,True,98.73667184419426,355.4520186390994,10,1889.7915614872754
2025,Belgian Grand Prix,TSU,14,1.0,True,98.73756730432683,355.4552422955766,10,1881.732965716626
2025,Las Vegas Grand Prix,ALO,3,0.1,True,91.36757203027423,328.92325930898727,0,
2025,Las Vegas Grand Prix,ALO,3,0.2,True,92.65680551420193,333.564499851127,0,
2025,Las Vegas Grand Prix,ALO,3,0.30000000000000004,True,94.39552052406873,339.82387388664745,0,
2025,Las Vegas Grand Prix,ALO,3,0.4,True,96.62913945146326,347.8649020252677,0,
2025,Las Vegas Grand Prix,ALO,3,0.5,True,98.68494866788687,355.26581520439277,5,1978.1335284605293
2025,Las Vegas Grand Prix,ALO,3,0.6,True,98.6831666015594,355.25939976561386,5,2002.129865449605
2025,Las Vegas Grand Prix,ALO,3,0.7000000000000001,True,98.6829537021835,355.2586333278606,5,2005.667804760691
2025,Las Vegas Grand Prix,ALO,3,0.8,True,98.68299576832476,355.25878476596915,5,2005.461035166919
2025,Las Vegas Grand Prix,ALO,3,0.9,True,98.68351671307448,355.2606601670681,5,1999.2491662663901
2025,Las Vegas Grand Prix,ALO,3,1.0,True,98.68296331293863,355.25866792657905,5,2006.2443941664728
2025,Miami Grand Prix,ALO,15,0.1,True,94.50996679710737,340.2358804695865,0,
2025,Miami Grand Prix,ALO,15,0.2,True,95.17597443147882,342.6335079533238,0,
2025,Miami Grand Prix,ALO,15,0.30000000000000004,True,96.0569146798085,345.8048928473106,0,
2025,Miami Grand Prix,ALO,15,0.4,True,97.1752192948515,349.83078946146543,0,
2025,Miami Grand Prix,ALO,15,0.5,True,98.57952099272052,354.88627557379385,0,
2025,Miami Grand Prix,ALO,15,0.6,True,98.98796706535286,356.35668143527033,17,1556.5769568227934
2025,Miami Grand Prix,ALO,15,0.7000000000000001,True,98.98753809137243,356.3551371289407,17,1556.451177462107
2025,Miami Grand Prix,ALO,15,0.8,True,98.98872109847458,356.3593959545085,17,1556.397978805086
2025,Miami Grand Prix,ALO,15,0.9,True,98.98833863806571,356.35801909703656,17,1556.4111654929184
2025,Miami Grand Prix,ALO,15,1.0,True,98.98731258224258,356.3543252960733,17,1556.5618239880177
2024,Las Vegas Grand Prix,COL,3,0.1,True,93.12768657032294,335.25967165316257,0,
2024,Las Vegas Grand Prix,COL,3,0.2,True,94.67549290090493,340.83177444325776,0,
2024,Las Vegas Grand Prix,COL,3,0.30000000000000004,True,96.58462685664746,347.70465668393086,0,
2024,Las Vegas Grand Prix,COL,3,0.4,True,98.73631921792851,355.45074918454264,8,1972.4938648246648
2024,Las Vegas Grand Prix,COL,3,0.5,True,98.73546851675066,355.4476866603024,8,1971.198195665304
2024,Las Vegas Grand Prix,COL,3,0.6,True,98.73562836652202,355.4482621194793,8,1969.19701738786
2024,Las Vegas Grand Prix,COL,3,0.7000000000000001,True,98.73761883105765,355.45542779180755,8,1968.370218166367
2024,Las Vegas Grand Prix,COL,3,0.8,True,98.73508870620532,355.44631934233917,8,1965.875346524193
2024,Las Vegas Grand Prix,COL,3,0.9,True,98.73603951170446,355.4497422421361,8,1969.47464656364
2024,Las Vegas Grand Prix,COL,3,1.0,True,98.73551315586462,355.4478473611127,8,1970.7452797461324
2024,Miami Grand Prix,RUS,15,0.1,True,94.5690401837796,340.4485446616066,0,
2024,Miami Grand Prix,RUS,15,0.2,True,95.22720788313949,342.81794837930215,0,
2024,Miami Grand Prix,RUS,15,0.30000000000000004,True,96.09799594305136,345.9527853949849,0,
2024,Miami Grand Prix,RUS,15,0.4,True,97.20415916800268,349.93497300480965,0,
2024,Miami Grand Prix,RUS,15,0.5,True,98.59252335546164,354.9330840796619,0,
2024,Miami Grand Prix,RUS,15,0.6,True,98.99238697132769,356.37259309677967,18,2386.415553207929
2024,Miami Grand Prix,RUS,15,0.7000000000000001,True,98.99242614455184,356.37273412038667,18,2386.5312267563745
2024,Miami Grand Prix,RUS,15,0.8,True,98.99237822539152,356.3725616114095,18,2386.566829954515
2024,Miami Grand Prix,RUS,15,0.9,True,98.99238563859937,356.37258829895774,18,2386.586771011778
2024,Miami Grand Prix,RUS,15,1.0,True,98.99239155012641,356.3726095804551,18,2386.5993712952
2025,Spanish Grand Prix,ALO,8,0.1,True,91.4070975782395,329.06555128166224,0,
