rmse,mae,r2,n,nrmse,circuit,target,model,seed,pooled_r2
28378.202699088404,11608.984803426172,0.6822806631340786,36040,0.08108057914025259,Abu Dhabi Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
19765.735094516407,11165.823270394048,0.8909359347350586,26039,0.05647352884147545,Australian Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
26190.092798091322,13722.707839910532,0.6346994197355498,25190,0.07482883656597521,Austrian Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
15810.579178390006,8311.801794475574,0.7639093254754674,39435,0.04517308336682859,Azerbaijan Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
25974.525590313682,13297.574437001384,0.6166022008425789,26668,0.07421293025803909,Bahrain Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
28295.792429154302,17171.840639957405,0.8193833896622993,40975,0.08084512122615516,Belgian Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
29829.428154217534,17277.306785870096,0.6975489518010418,35129,0.08522693758347867,British Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
19037.202196581195,10275.4916661309,0.8898549427559458,19579,0.05439200627594627,Canadian Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
23211.597937256804,13018.934570563166,0.7944033119624883,31689,0.06631885124930516,Chinese Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
31379.263853654833,14301.175245547342,0.4518793105184211,31916,0.08965503958187095,Dutch Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
18853.552192828338,11093.217130728468,0.8732627495988312,35550,0.053867291979509534,Emilia Romagna Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
25926.178216208107,10317.577533760154,0.46527031825546716,36675,0.07407479490345173,Hungarian Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
18792.275491096945,9799.383280698485,0.9204245114712588,19565,0.05369221568884842,Italian Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
50165.227958617565,26866.803416655795,0.4148826184520594,42696,0.14332922273890733,Japanese Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
24507.921097644907,14164.203563436913,0.8782772607585084,28572,0.07002263170755688,Las Vegas Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
8899.271278885524,5823.3713403638285,0.9311527848446608,21049,0.025426489368244355,Mexico City Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
31100.518828491753,16490.458445685803,0.7601461384320114,35280,0.08885862522426215,Miami Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
22988.197122245885,10778.194152972415,0.7498137960487872,33284,0.06568056320641681,Monaco Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
21905.09694232651,10453.400183339114,0.3909443541403277,41988,0.06258599126379003,Qatar Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
32601.75052861494,19292.288164561283,0.5998754547936671,52635,0.09314785865318553,Saudi Arabian Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
30574.669981965093,14049.212213847773,0.49779019448430706,37308,0.0873561999484717,Singapore Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
8940.642906388315,5180.779225333161,0.9198675760670318,28840,0.02554469401825233,Spanish Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
12811.153519870746,6551.374753822523,0.8893293219020847,24973,0.03660329577105927,São Paulo Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
29852.943006162834,13826.132547064888,0.5964046939664662,45844,0.08529412287475095,United States Grand Prix,P_deploy_mean_optimal,xgb,1,0.7307778986243002
