rmse,mae,r2,n,circuit,target,model,seed,pooled_r2
21.427525704731874,11.366458161405298,0.9866468096698737,36742,Abu Dhabi Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
39.65253564777354,16.36603825600394,0.9489746491215869,26039,Australian Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
31.959016716604516,15.121660250504464,0.9406890413819704,25190,Austrian Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
29.475625473175356,17.859561054702766,0.9310694721586801,39435,Azerbaijan Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
33.04084256890879,16.15612642038854,0.9480393315900473,26795,Bahrain Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
36.77386490584498,17.74166072138765,0.9399466695571751,41005,Belgian Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
24.38349211807253,13.613681597292336,0.9698968597878382,35518,British Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
33.21149271897362,17.69065910604722,0.9499431857969992,19579,Canadian Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
54.10067316306068,20.39606752455398,0.9289523932405206,31689,Chinese Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
15.540944297939701,9.170460173030115,0.9640858471920152,31916,Dutch Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
28.555623244206995,14.307901727081797,0.910368884017317,35690,Emilia Romagna Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
12.983749853722184,7.432293091936377,0.9684769884953945,36675,Hungarian Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
51.562161164369236,26.20536144975467,0.9480714124293802,19565,Italian Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
30.10335966472785,15.810086274774008,0.956365807309621,43518,Japanese Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
66.80262827481934,26.862973814435954,0.8588202454611032,28700,Las Vegas Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
11.887259227529901,6.669856475715179,0.9917287689540227,21049,Mexico City Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
30.711266854844013,15.127500823104445,0.9769783655685088,35413,Miami Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
10.489467499750537,6.481483112341968,0.9593618439346404,33284,Monaco Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
12.974251974475829,7.901138717603362,0.9673375462484427,41988,Qatar Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
21.363855037327316,12.34393046677099,0.9084577000520965,52913,Saudi Arabian Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
20.838518452398386,9.895655398191435,0.9393227535394193,37308,Singapore Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
15.385676320029793,8.889725432988508,0.9747287642941529,28840,Spanish Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
12.026028115049725,6.659299150110317,0.9882505049492365,24973,São Paulo Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
24.650546890634907,10.37082534618484,0.9724194296608056,46039,United States Grand Prix,d_coast_optimal,xgb,1,0.9531063799553742
