rmse,mae,r2,n,nrmse,circuit,target,model,seed,pooled_r2
28143.528221445304,11298.48535135223,0.687513716788677,36040,0.08041008063270087,Abu Dhabi Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
17118.047855228382,9002.680673838424,0.9181979452202454,26039,0.048908708157795376,Australian Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
24183.47303953324,11900.66650097749,0.6885318599324504,25190,0.06909563725580926,Austrian Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
15289.706119365597,7531.331398532456,0.7792089066522144,39435,0.04368487462675885,Azerbaijan Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
24768.433566886753,12108.229092392632,0.6513806812824843,26668,0.07076695304824787,Bahrain Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
27508.89401514446,16757.810408369798,0.829289503351007,40975,0.07859684004326987,Belgian Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
28465.559226327015,15304.411464898805,0.7245741623572758,35129,0.08133016921807719,British Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
17410.22105385816,8169.8491843516595,0.9078771557132748,19579,0.04974348872530903,Canadian Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
23377.14843912402,13073.126839017932,0.7914601269592284,31689,0.06679185268321149,Chinese Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
31101.55027973726,14222.046376885182,0.4615383619970276,31916,0.08886157222782075,Dutch Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
18229.42912487578,10275.472732801669,0.8815148173058308,35550,0.0520840832139308,Emilia Romagna Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
25568.914496177393,10171.367500296481,0.47990596936008423,36675,0.07305404141764969,Hungarian Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
20266.990497685652,11067.768112661846,0.9074451672666984,19565,0.05790568713624472,Italian Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
49402.90806908186,25773.312365477464,0.43253060025488055,42696,0.14115116591166246,Japanese Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
23125.151102690856,13143.554620895742,0.8916252949521045,28572,0.06607186029340245,Las Vegas Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
9054.092508843136,6090.505285027381,0.928736468281319,21049,0.025868835739551815,Mexico City Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
30785.21182781961,16127.885178955876,0.764984915155064,35280,0.0879577480794846,Miami Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
23055.143401715573,10581.472809514002,0.7483544885850928,33284,0.06587183829061592,Monaco Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
21583.05428134377,9944.729456374107,0.4087210468866278,41988,0.06166586937526792,Qatar Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
32466.199673062587,17993.50860626,0.6031957962091647,52635,0.09276057049446454,Saudi Arabian Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
30392.828506155176,13291.595892071166,0.5037461707095714,37308,0.08683665287472908,Singapore Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
9103.55411827831,5400.866129990273,0.9169207173394528,28840,0.026010154623652318,Spanish Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
12890.596420811315,6679.816744732097,0.8879525122931056,24973,0.036830275488032325,São Paulo Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
29417.152689618182,12876.252334713683,0.6081019772349809,45844,0.08404900768462338,United States Grand Prix,P_deploy_mean_optimal,xgb,0,0.7411135534818982
