rmse,mae,r2,n,circuit,target,model,seed,pooled_r2
0.08789029305445298,0.05341576080786211,0.9994262596595361,36742,Abu Dhabi Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.0917611180758781,0.04682144042150306,0.9992991918047229,26039,Australian Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.07591621706477567,0.04699826094635066,0.9992839339563011,25190,Austrian Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.08651079560365012,0.06155182093616121,0.998773468281605,39435,Azerbaijan Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.06512035949152649,0.04102026740016539,0.9994571287233914,26795,Bahrain Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.09187781583564164,0.05214652065617394,0.9990969426308297,41005,Belgian Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.08567249081353237,0.052482625006270454,0.9990901425615656,35518,British Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.03680583655708123,0.026365823848739024,0.999773388527981,19579,Canadian Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.10957479585684454,0.061896848479630104,0.99920017648529,31689,Chinese Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.11686211654366396,0.0509937556137242,0.9955961287778525,31916,Dutch Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.048666633115760714,0.03621850864413957,0.9994045828032243,35690,Emilia Romagna Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.08418584594888553,0.04968716124701762,0.9965643568511381,36675,Hungarian Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.0781453763112073,0.053640495304937044,0.999549739175438,19565,Italian Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.12942537543602883,0.08106358711341503,0.9977924172390276,43518,Japanese Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.10385990017548126,0.07246613641913033,0.9992107433575361,28700,Las Vegas Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.051621760834371304,0.04114312647617109,0.9996541568430246,21049,Mexico City Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.09292919728375011,0.06202819366939047,0.9995072296456446,35413,Miami Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.2199012896917035,0.12559023210943301,0.9645176445180849,33284,Monaco Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.05975623893255876,0.04048122132119163,0.9981782986990647,41988,Qatar Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.07629593806435234,0.04696529694668793,0.9972100032202772,52913,Saudi Arabian Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.17822826818212442,0.05988265546026107,0.9889234768549653,37308,Singapore Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.05353564726615345,0.040157120583051764,0.9990310277343134,28840,Spanish Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.0634911159451712,0.04552273439244628,0.9990971730754511,24973,São Paulo Grand Prix,dt_optimal,mlp,1,0.9987221284138807
0.10861210260712863,0.05476921638383426,0.998828038147399,46039,United States Grand Prix,dt_optimal,mlp,1,0.9987221284138807
