rmse,mae,r2,n,circuit,target,model,seed,pooled_r2
0.20301652869556094,0.1332332883915303,0.9969387672068915,36742,Abu Dhabi Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.5511236515077039,0.28524842964889496,0.9747198365856443,26039,Australian Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.3013926735059636,0.22325001219753787,0.9887137583747057,25190,Austrian Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.23434975185496446,0.17721637554886677,0.990999488989621,39435,Azerbaijan Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.2313666315690515,0.16748360028531892,0.993147252457809,26795,Bahrain Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.31981350984869605,0.2114635283051456,0.9890582288421904,41005,Belgian Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.3789060229665185,0.2269186027444325,0.9822027221698647,35518,British Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.6323002638157685,0.38180212605574837,0.9331201590740199,19579,Canadian Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.42406166559074443,0.22596119482254767,0.9880207161037695,31689,Chinese Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.20603943854801593,0.13833210813110083,0.9863104922838978,31916,Dutch Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.21565713884217494,0.1483084261732229,0.9883080634856556,35690,Emilia Romagna Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.16891380736278597,0.11371818711596271,0.9861687895256804,36675,Hungarian Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.3024985087659163,0.21167091039461478,0.9932531032403348,19565,Italian Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.5627008107600104,0.26095217122787634,0.9582714581713394,43518,Japanese Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.27674872267742595,0.20274663204016685,0.99439605719494,28700,Las Vegas Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.21392048868654776,0.14299552007166325,0.9940609316658603,21049,Mexico City Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.28983805136489954,0.18422084224249508,0.9952065190788784,35413,Miami Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.16026581355155634,0.1172707503697992,0.9811531543147941,33284,Monaco Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.10781480829387335,0.08742264865483385,0.9940698252912613,41988,Qatar Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.28838464112068013,0.18875366477711597,0.9601392816019536,52913,Saudi Arabian Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.25536689520002853,0.16355851796714965,0.9772605750584138,37308,Singapore Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.36497923321913595,0.202743285052876,0.9549638206571496,28840,Spanish Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.31337964699955057,0.1823988609240765,0.9780051930026659,24973,São Paulo Grand Prix,dt_optimal,xgb,4,0.9860024981678965
0.5333396766786086,0.2114424965685436,0.9717404774705436,46039,United States Grand Prix,dt_optimal,xgb,4,0.9860024981678965
