rmse,mae,r2,n,circuit,target,model,seed,pooled_r2
0.20272482673833125,0.13796633702563543,0.9969475578810096,36742,Abu Dhabi Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.3808686092262087,0.23551900957732513,0.9879265291283315,26039,Australian Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.2604335038889109,0.18254673785002423,0.991572909266874,25190,Austrian Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.2446601624401256,0.17538820102186714,0.9901900974992054,39435,Azerbaijan Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.2037337242988975,0.13972792295687664,0.994686396632874,26795,Bahrain Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.24252915596936023,0.16850058071019722,0.993707518796839,41005,Belgian Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.250429489551859,0.15850829243434297,0.9922256963512138,35518,British Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.5207071695206648,0.3238751823869825,0.9546439087559164,19579,Canadian Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.34045332805522904,0.1920177046931349,0.9922787432217165,31689,Chinese Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.2418600598903524,0.154751252110622,0.9811367974778579,31916,Dutch Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.19671198544382804,0.13374586810384864,0.9902720705111902,35690,Emilia Romagna Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.17284464847837838,0.11713277592119492,0.9855175591540866,36675,Hungarian Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.2334353870241326,0.15915541036113384,0.9959821754004181,19565,Italian Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.4200617781091628,0.20691472919609927,0.9767456363374508,43518,Japanese Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.3487428674673023,0.21418946549181592,0.9911011658614333,28700,Las Vegas Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.1243060469529782,0.09816390616074525,0.9979946135804038,21049,Mexico City Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.2402350642052905,0.15297946833461765,0.9967068387723355,35413,Miami Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.1534748993276285,0.10563435318917634,0.9827165035791905,33284,Monaco Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.08278047731946656,0.06122088388288212,0.996504039550167,41988,Qatar Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.2254272748676365,0.15961730757650364,0.9756435611869747,52913,Saudi Arabian Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.23211642433786867,0.14091384153915715,0.981212801299655,37308,Singapore Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.2503295951108154,0.1483609205530744,0.9788139679533534,28840,Spanish Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.25439413991462384,0.15798893488107585,0.985505848808128,24973,São Paulo Grand Prix,dt_optimal,xgb,1,0.9899128024400119
0.5451376612795553,0.20934520812250915,0.9704763936233042,46039,United States Grand Prix,dt_optimal,xgb,1,0.9899128024400119
