rmse,mae,r2,n,circuit,target,model,seed,pooled_r2
62822.32460972422,31362.19743521505,0.9812102926296292,36742,Abu Dhabi Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
33031.58248211555,22280.268755405345,0.9940288271986956,26039,Australian Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
43172.712020428255,25165.30770922188,0.9950053047359377,25190,Austrian Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
34451.41318420089,21328.860653953634,0.994703926307237,39435,Azerbaijan Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
48484.77599098053,23447.116920587352,0.9931964526697392,26795,Bahrain Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
46538.38321419701,27598.66069525506,0.9926151144892764,41005,Belgian Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
48812.41241915199,26320.635428194575,0.9896165949072102,35518,British Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
27056.05409348879,20479.81903822832,0.997779611608884,19579,Canadian Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
53834.16081371293,32649.72614006779,0.9913455699066701,31689,Chinese Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
69785.25668766708,27921.156367442807,0.9725077806296023,31916,Dutch Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
30607.05272360938,19288.499620086444,0.9968585377052797,35690,Emilia Romagna Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
45280.704186427196,22825.89164454466,0.9848644316988028,36675,Hungarian Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
29045.000206936027,22030.30039270382,0.997337123470931,19565,Italian Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
102160.47585464468,49595.1283130968,0.9657412904867572,43518,Japanese Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
50642.72956705405,31235.669494410973,0.9953088864574274,28700,Las Vegas Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
26768.43439163487,20429.613021920653,0.9972585218159019,21049,Mexico City Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
66100.11250002723,38838.399187726696,0.9867786032086084,35413,Miami Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
54443.93666611699,32796.01754378599,0.9868311548782451,33284,Monaco Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
36702.79181096342,18093.779695594385,0.9904565032524686,41988,Qatar Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
50109.5884616796,28683.389992570294,0.9825762049982227,52913,Saudi Arabian Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
70235.94106639984,25775.647196275015,0.9792552916879907,37308,Singapore Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
18802.527323117745,14413.329188657031,0.9978973775332699,28840,Spanish Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
26816.897222695447,18240.921529757972,0.9966395193834642,24973,São Paulo Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
60021.70384189294,30635.125523111874,0.9732995508043153,46039,United States Grand Prix,net_depletion_J,mlp,4,0.9889637601452743
