rmse,mae,r2,n,nrmse,circuit,target,model,seed,pooled_r2
26656.756463760914,10797.14870781186,0.7196577961707213,36040,0.07616216132503119,Abu Dhabi Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
14717.145431231387,5984.270558828584,0.9395351606276581,26039,0.04204898694637539,Australian Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
22885.578162308408,10171.808110947186,0.7210668928099242,25190,0.06538736617802403,Austrian Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
14853.977615161617,8012.374462697813,0.7916138724129277,39435,0.04243993604331891,Azerbaijan Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
22884.376690613615,8403.909066300846,0.7024002630389203,26668,0.06538393340175319,Bahrain Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
20631.094359170733,8751.441519941023,0.903980708656046,40975,0.05894598388334495,Belgian Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
22872.514296902278,9283.54696467337,0.8221749031688268,35129,0.06535004084829223,British Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
14301.50527382106,6769.164665787246,0.9378383879049647,19579,0.040861443639488744,Canadian Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
20114.77636333534,9948.10747381458,0.8456038549695476,31689,0.05747078960952954,Chinese Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
31522.807939069437,12321.57468570977,0.4468530968611337,31916,0.09006516554019839,Dutch Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
15612.618253250552,7313.925338197476,0.91309007256757,35550,0.044607480723573005,Emilia Romagna Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
26204.244520169203,9854.566981219921,0.453738523649708,36675,0.0748692700576263,Hungarian Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
15513.65830843952,7267.186077886555,0.9457688247587914,19565,0.044324738024112915,Italian Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
49538.91859107143,24859.730970047527,0.42940171345751565,42696,0.14153976740306123,Japanese Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
19508.918868465706,9882.425166032286,0.9228696724886137,28572,0.0557397681956163,Las Vegas Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
8797.233699621602,5764.3729549673335,0.9327225154865858,21049,0.02513495342749029,Mexico City Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
28903.294897617216,13564.073428884303,0.7928398796898841,35280,0.08258084256462062,Miami Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
23966.035748567774,11498.385012357296,0.7280770029890634,33284,0.06847438785305078,Monaco Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
20834.77058972253,8388.497262376557,0.4490095646017864,41988,0.0595279159706358,Qatar Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
26500.566151832358,12274.101469251062,0.7356230072467912,52635,0.0757159032909496,Saudi Arabian Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
30693.063413825053,12369.98069028414,0.49389327838646346,37308,0.08769446689664301,Singapore Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
8193.196523084522,4722.344603863625,0.9327058169107749,28840,0.023409132923098635,Spanish Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
12037.449136606303,5387.984023364307,0.9022931459742272,24973,0.034392711818875155,São Paulo Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
30154.400870552778,13019.423636231113,0.5882124509848681,45844,0.08615543105872223,United States Grand Prix,P_deploy_mean_optimal,mlp,2,0.7726635795687583
