rmse,mae,r2,n,circuit,target,model,seed,pooled_r2
32991.19900992308,18112.008280064587,0.9896963300770037,36742,Abu Dhabi Grand Prix,E_har_final,mlp,0,0.9922514371565732
17552.91689473208,11507.331953645875,0.9970485608783046,26039,Australian Grand Prix,E_har_final,mlp,0,0.9922514371565732
23673.06409859396,14685.82144701266,0.9952285523557658,25190,Austrian Grand Prix,E_har_final,mlp,0,0.9922514371565732
24015.28068716929,15611.009476895717,0.994874945664404,39435,Azerbaijan Grand Prix,E_har_final,mlp,0,0.9922514371565732
27847.796223631365,14611.040527307754,0.9913661204848566,26795,Bahrain Grand Prix,E_har_final,mlp,0,0.9922514371565732
25506.931066573256,16115.640829486127,0.9934143737487443,41005,Belgian Grand Prix,E_har_final,mlp,0,0.9922514371565732
23494.754950465125,13985.374555489552,0.9923332453635315,35518,British Grand Prix,E_har_final,mlp,0,0.9922514371565732
16536.991343421414,11989.796168815996,0.9978329206505759,19579,Canadian Grand Prix,E_har_final,mlp,0,0.9922514371565732
27119.639464895303,17163.05659768236,0.9924342111160003,31689,Chinese Grand Prix,E_har_final,mlp,0,0.9922514371565732
27139.928938474557,14654.942341990212,0.9878482045664069,31916,Dutch Grand Prix,E_har_final,mlp,0,0.9922514371565732
17338.964786852106,11244.895429139777,0.995901456488593,35690,Emilia Romagna Grand Prix,E_har_final,mlp,0,0.9922514371565732
23218.126109721936,12210.301331031447,0.9910758637132445,36675,Hungarian Grand Prix,E_har_final,mlp,0,0.9922514371565732
19860.626157810366,14956.380367795062,0.9956034670239597,19565,Italian Grand Prix,E_har_final,mlp,0,0.9922514371565732
50602.35543490095,24848.36140160793,0.9550470866740434,43518,Japanese Grand Prix,E_har_final,mlp,0,0.9922514371565732
36376.67496458258,21048.01870231601,0.9894493097936901,28700,Las Vegas Grand Prix,E_har_final,mlp,0,0.9922514371565732
13968.754696486005,10715.144178272738,0.9970471723108779,21049,Mexico City Grand Prix,E_har_final,mlp,0,0.9922514371565732
31022.141582148735,17934.223681953015,0.9907712469063855,35413,Miami Grand Prix,E_har_final,mlp,0,0.9922514371565732
24425.72387070914,16140.74179136112,0.9920780883273254,33284,Monaco Grand Prix,E_har_final,mlp,0,0.9922514371565732
19399.064584980555,10323.573438508387,0.9938066949527181,41988,Qatar Grand Prix,E_har_final,mlp,0,0.9922514371565732
27290.084000524206,14088.913667977075,0.9874616166594916,52913,Saudi Arabian Grand Prix,E_har_final,mlp,0,0.9922514371565732
27035.267789985257,14441.119310857048,0.990572225658393,37308,Singapore Grand Prix,E_har_final,mlp,0,0.9922514371565732
13013.523272060214,9658.507467823654,0.9978684257624274,28840,Spanish Grand Prix,E_har_final,mlp,0,0.9922514371565732
15722.073286139128,11131.877756838427,0.9970436581316716,24973,São Paulo Grand Prix,E_har_final,mlp,0,0.9922514371565732
25915.959659270215,13829.645501256033,0.9931553902007457,46039,United States Grand Prix,E_har_final,mlp,0,0.9922514371565732
